National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Denmark	100-Holding Account	Thisted Varmeforsyning amba 	103	30992512	open	Account holder	Thisted Varmeforsyning amba	Ringvej 26		7700	Thisted	Denmark	103	Thisted Varmeforsyning	TCO2-529	2005-01-01					Ringvej 26		7700	Thisted	DK			20-Combustion of fuels	Søren Højmose Damgaard	x	x	1111	x	DK	2268	718	1701	394	1701	140	1204	214	1200	243	1200	448	1200	161	1200	616	305	657	273	397	241	220	211		182		154		127		100		
Denmark	100-Holding Account	Vinderup Varmeværk A M B A 	104	31220912	open	Account holder	Vinderup Varmeværk A M B A	Sevelvej 67 A		7830	Vinderup	Denmark	104	Vinderup Varmeværk	TCO2-567	2005-01-01					Sevelvej 67 A		7830	Vinderup	DK			20-Combustion of fuels	Jørgen Dalgaard Sørensen	Sevelvej 67 A		7830	Vinderup	DK	22344	12286	16758	10853	16757	8403	14259	11123	14258	10364	14258	11505	14258	10516	14258	6373	6319	2836	5655	2330	5009	2260	4385		3779		3194		2628		2081		
Denmark	100-Holding Account	VIDEBÆK VARME A/S 	105	33258445	closed	Account holder	VIDEBÆK VARME A/S	Godthaabsvej 3		6920	Videbæk	Denmark	105	Videbæk energiforsyning	TCO2-565	2005-01-01	2015-12-31				Godthaabsvej 3.		6920	Videbæk	DK			20-Combustion of fuels	Ib Melsen	Godthaabsvej 3		6920	Videbæk	DK	337	1177	253	2138	252	1020	200	1047	198	397	198	530	198	857	198	2596	918	1847	822	2946	728	3674	0		0		0		0		0		
Denmark	100-Holding Account	Videbæk Varme A/S 	106	33258445	open	Account holder	Videbæk Varme A/S	Godthaabsvej 3		6920	Videbæk	Denmark	106	Videbæk Energiforsyning	TCO2-566	2005-01-01					Godthaabsvej 3.		6920	Videbæk	DK			20-Combustion of fuels	Ib Melsen	Godthaabsvej 3		6920	Videbæk	DK	27631	14248	20723	12022	20723	13018	17767	13548	17766	15150	17766	17522	17766	14303	17766	11041	7642	10336	6839	6894	3030	4529	2652		2286		1932		1589		1259		
Denmark	100-Holding Account	Ringe Fjernvarmeselskab A M B A 	107	32476813	closed	Account holder	Ringe Fjernvarmeselskab A M B A	Østre Ringvej 43	Postboks 140	5750	Ringe	Denmark	107	Ringe Fjernvarmeselskab	32476813-1003037642-0423-20041001	2005-01-01	2012-12-31				Østre Ringvej 43.	Postboks 140	5750	Ringe	DK			1-Combustion installations with a rated thermal input exceeding 20 MW	Ib Anker Hansen	Østre Ringvej 43	Postboks 140	5750	Ringe	DK	24570	8426	18427	4082	18427	7230	14681	4293	14677	3600	14677	4164	14677	3631	14677	2060																	
Denmark	100-Holding Account	Tranbjerg Varmeværk A M B A 	108	33016719	open	Account holder	Tranbjerg Varmeværk A M B A	Jegstrupvænget 630		8310	Tranbjerg J	Denmark	108	Tranbjerg Varmeværk, Kedelanlæg Jegstrupvej	TCO2-536	2005-01-01					Jegstrupvænget 630		8310	Tranbjerg J	DK			20-Combustion of fuels	Grethe Hjortbak	Bautavej 1		8210	Århus V	DK	156	38	117	0	118	34	96	18	92	3	92	339	92	459	92	2	0	28	0	20	0	73	36		31		26		22		17		
Denmark	100-Holding Account	Skagen Varmeværk a.m.b.a. 	109	33507410	open	Account holder	Skagen Varmeværk a.m.b.a.	Ellehammervej 21		9990	Skagen	Denmark	109	Skagen Varmeværk	TCO2-459	2005-01-01					Kirkevej 25		9990	Skagen	DK			20-Combustion of fuels	Jan Diget	Kirkevej 31		9990	Skagen	DK	2457	2887	1843	843	1843	824	1361	2272	1360	6395	1360	2320	1360	2224	1360	4402	3826	1555	1712	198	0	170	0		0		0		0		0		
Denmark	100-Holding Account	Skagen Varmeværk a.m.b.a. 	110	33507410	open	Account holder	Skagen Varmeværk a.m.b.a.	Ellehammervej 21		9990	Skagen	Denmark	110	Skagen Kraftvarmeværk	TCO2-1449	2005-01-01					Ellehammervej 21		9990	Skagen	DK			20-Combustion of fuels	Jan Diget	Ellehammervej 21		9990	Skagen	DK	38252	15132	28689	18651	28689	14997	23264	12742	23261	3595	23261	15356	23261	9991	23261	5615	3419	10498	6119	9994	5421	9094	4745		4090		3456		2843		2252		
Denmark	100-Holding Account	Hjallerup Fjernvarmeværk 	111	34681228	open	Account holder	Hjallerup Fjernvarmeværk	Gravensgade 18		9320	Hjallerup	Denmark	111	Hjallerup Fjernvarmeselskab	TCO2-207	2005-01-01					Gravensgade 18.		9320	Hjallerup	DK			20-Combustion of fuels	Palle Jørn Hostrup	Gravensgade 18		9320	Hjallerup	DK	23318	13645	17489	13900	17489	12685	14752	10686	14751	9232	14751	15156	14751	13419	14751	11142	6945	12198	6215	8666	5506	7979	4819		4154		3510		2887		2287		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	112	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	112	VC Bellinge	TCO2-388	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	1066	351	799	25	799	323	718	728	714	136	714	460	714	246	714	510	202	239	181	16	0	13	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	113	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	113	VC Billedskærervej	TCO2-389	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		50230	Odense M	DK	4536	41	3402	215	3401	2043	2216	2721	2215	982	2215	3585	2215	1773	2215	1870	1837	1280	822	590	364	749	637		549		464		381		302		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	114	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	114	VC Bolbro	TCO2-390	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	2130	718	1597	128	1597	1535	1324	1491	1321	408	1321	1256	1321	3049	1321	1282	756	601	338	30	0	48	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	115	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	115	VC Centrum	TCO2-392	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	2968	424	2226	214	2225	3388	2004	3652	2004	910	2004	5809	2004	4629	2004	1625	2615	1546	1171	840	1037	5354	1814		1563		1319		1084		857		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	116	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	116	VC Dyrup	TCO2-393	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	459	70	344	182	345	208	365	654	365	216	365	1009	365	730	365	653	444	466	397	236	176	123	77		66		56		46		37		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	117	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	117	VC Dalum	TCO2-395	2005-01-01					Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	1590	316	1192	234	1192	741	991	1464	991	491	991	1114	991	109	991	388	253	37	0	146	0	36	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	118	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	118	Fjernvarme Fyn A/S VC Korup	TCO2-398	2005-01-01					Klosterbakken 12		5230	Odense M	DK			20-Combustion of fuels	Allan Villum Grundsøe	Billedskærervej 7		5230	Odense M	DK	930	149	697	67	697	386	689	501	686	173	686	1689	686	480	686	322	303	497	543	121	120	212	211		181		153		126		100		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	119	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	119	VC Næsby	TCO2-400	2005-01-01			Fjernvarme Fyn A/S		Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	1464	0	1098	89	1097	0	833	1424	833	253	833	668	833	1335	833	312	244	102	109	256	194	18	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	120	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	120	Odense Kommune VC Pårup	TCO2-402	2005-01-01			Fjernvarme Fyn A/S		Billedskærervej 7		5230	Odense M	DK			20-Combustion of fuels	Jan Strømvig	Billedskærervej 7		5230	Odense M	DK	1869	245	1402	132	1401	823	1185	1223	1182	504	1182	2268	1182	1943	1182	704	803	766	719	79	0	19	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	121	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	121	VC Sanderum	TCO2-403	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK			20-Combustion of fuels	Jan Strømvig	Klosterbakken 12		5000	Odense C	DK	1271	0	953	9	953	105	827	766	825	21	825	745	825	614	825	195	124	41	0	11	0	7	0		0		0		0		0		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	122	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	122	VC Sydøst	TCO2-405	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK			20-Combustion of fuels	Jan Strømvig	Klosterbakken 12		5000	Odense C	DK	1233	422	925	0	925	613	844	1799	842	442	842	1460	842	1576	842	680	545	360	244	155	108	194	95		81		69		57		45		
Denmark	100-Holding Account	Fjernvarme FYN DISTRUBUTION A/S 	123	30174968	open	Account holder	Fjernvarme FYN DISTRUBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	123	VC Vollsmose	TCO2-406	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK			20-Combustion of fuels	Jan Strømvig	Klosterbakken 12		5000	Odense C	DK	1752	617	1314	50	1314	2074	1062	2059	1061	310	1061	3171	1061	3700	1061	1340	1129	785	1011	444	448	1708	783		675		570		468		370		
Denmark	100-Holding Account	Fredericia fjernvarme A.M.B.A. 	124	35478116	open	Account holder	Fredericia fjernvarme A.M.B.A.	Dalegade 38		7000	Fredericia	Denmark	124	Fredericia Fjernvarme - danmarksgade	TCO2-104	2005-01-01					Danmarksgade 37.		7000	Fredericia	DK			20-Combustion of fuels							218	58	164	389	163	190	207	956	206	1252	206	592	206	68	206	594	531	1048	475	153	105	43	0		0		0		0		0		
Denmark	100-Holding Account	Fredericia fjernvarme A.M.B.A. 	125	35478116	open	Account holder	Fredericia fjernvarme A.M.B.A.	Dalegade 38		7000	Fredericia	Denmark	125	Fredericia Fjernvarme-venusvej	TCO2-105	2005-01-01					Danmarksgade 37.		7000	Fredericia	DK			20-Combustion of fuels							33	16	25	1	25	14	115	746	112	1910	112	726	112	548	112	660	769	590	344	7	0	63	0		0		0		0		0		
Denmark	100-Holding Account	Sønderborg Fjernvarme A.m.b.a. 	126	35602313	open	Account holder	Sønderborg Fjernvarme A.m.b.a.	Nørrekobbel 54		6400	Sønderborg	Denmark	126	Sønderborg Fjernvarme	TCO2-511	2005-01-01					Nørrekobbel 54		6400	Sønderborg	DK			20-Combustion of fuels	Steffen Moe	Nørrekobbel 54		6400	Sønderborg	DK	619	163	464	286	465	5	124	26	122	17	122	505	122	86	122	344	203	1339	182	21	0	40	0		0		0		0		0		
Denmark	100-Holding Account	Sønderborg Fjernvarme A.m.b.a. 	127	35602313	open	Account holder	Sønderborg Fjernvarme A.m.b.a.	Nørrekobbel 54		6400	Sønderborg	Denmark	127	Sønderborg Fjernvarme	TCO2-515	2005-01-01					Nørrekobbel 54		6400	Sønderborg	DK			20-Combustion of fuels	Steffen Moe	Nørrekobbel 54		6400	Sønderborg	DK	1422	1254	1066	1626	1067	746	960	578	958	2172	958	5744	958	3819	958	8166	3218	7815	2879	3500	2550	3059	2232		1922		1623		1333		1055		
Denmark	100-Holding Account	Varde Varmeforsyning A/S 	128	32078737	open	Account holder	Varde Varmeforsyning A/S	Gl. Kærvej 15		6800	Varde	Denmark	128	Varmecentral Søndermarken	TCO2-556	2005-01-01					Bytoften 2		6800	Varde	DK			20-Combustion of fuels	John Elmertoft	Ravnevej 10		6705	Esbjerg Ø	DK	482	992	362	642	361	576	615	2690	614	1448	614	429	614	163	614	492	536	23	120	489	213	91	0		0		0		0		0		
Denmark	100-Holding Account	Varde Varmeforsyning A/S 	129	32078737	open	Account holder	Varde Varmeforsyning A/S	Gl. Kærvej 15		6800	Varde	Denmark	129	Varmecentral Toften	TCO2-557	2005-01-01					Bytoften 2		6800	Varde	DK			20-Combustion of fuels	John Elmertoft	Ravnevej 10		6705	Esbjerg Ø	DK	929	1769	697	1251	697	1082	3173	4506	3170	2626	3170	2633	3170	309	3170	1350	1503	202	336	1325	596	678	521		449		379		312		247		
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	130	36152710	open	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	130	Aabenraa Fjernvarme	TCO2-577	2010-08-10					Humlehaven 2		6200	Aabenraa	DK			20-Combustion of fuels	Peter Sørensen	Egelund 60		6200	Aabenraa	DK	1598	4415	1199	746	1199	567	1008	187	1004	58	1004	1255	1004	244	1004	364	352	485	315	632	278	3	0		0		0		0		0		
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	131	36152710	closed	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	131	Aabenraa Fjernvarme	TCO2-578	2005-01-01	2013-12-31				Humlehaven 2		6200	Aabenraa	DK			20-Combustion of fuels	Ole Bang	Humlehaven 2		6200	Aabenraa	DK	247	1763	185	721	186	192	296	19	296	58	296	328	296	191	296	228	122	133	0		0		0		0		0		0		0		
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	132	36152710	closed	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	132	Aabenraa Fjernvarme	TCO2-580	2005-01-01	2014-12-31				Humlehaven 2		6200	Aabenraa	DK			20-Combustion of fuels	Peter Sørensen	Egelund 60		6200	Aabenraa	DK	359	1274	269	340	269	171	284	136	280	162	280	477	280	358	280	355	172	34	39	0	0		0		0		0		0		0		
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	133	36152710	open	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	133	Rødekro Fjernvarmecentral	TCO2-443	2005-01-01					Skånevej 12		6230	Rødekro	DK			20-Combustion of fuels	Peter Sørensen	Egelund 60		6200	Aabenraa	DK	1671	50	1252	12	1253	0	716	0	713	0	713	18	713	61	713	45	395	19	354	12	313	0	0		0		0		0		0		
Denmark	100-Holding Account	Tønder Fjernvarmeselskab A.m.b.a 	134	36421312	open	Account holder	Tønder Fjernvarmeselskab A.m.b.a	Østergade 83		6270	Tønder	Denmark	134	Tønder Fjernvarmeselskab Amba	TCO2-545	2005-01-01					Østergade 83.		6270	Tønder	DK			20-Combustion of fuels	Pedersen Johnny	Østergade 83		6270	Tønder	DK	2029	970	1522	967	1522	530	986	355	983	1260	983	2085	983	830	983	962	1386	1315	1239	1146	1098	6445	961		828		699		574		454		
Denmark	100-Holding Account	Lemvig Varmeværk A M B A 	135	36892412	open	Account holder	Lemvig Varmeværk A M B A	Industrivej 10		7620	Lemvig	Denmark	135	Lemvig Varmeværk	TCO2-339	2005-01-01					Industrivej 10.		7620	Lemvig	DK			20-Combustion of fuels	Svend Erik Bjerg	Industrivej 10		7620	Lemvig	DK	11291	1	1550	0	1549	17	1629	0	1625	162	1625	238	1625	0	1625	0	15884	0	14214	0	12593	0	11022		9500		8029		6604		5231		
Denmark	100-Holding Account	Billund Varmeværk A.m.b.a. 	136	37251518	closed	Account holder	Billund Varmeværk A.m.b.a.	Møllevej 9		7190	Billund	Denmark	136	Billund Varmeværk I	37251518-1010779835-0245-20041001	2005-01-01					Møllevej 9		7190	Billund	DK			1-Combustion installations with a rated thermal input exceeding 20 MW	Kim Selch	Møllevej 9		7190	Billund	DK	12582	4701	9437	4984	9437	4026																											
Denmark	100-Holding Account	Billund Varmeværk A.m.b.a. 	137	37251518	open	Account holder	Billund Varmeværk A.m.b.a.	Møllevej 9		7190	Billund	Denmark	137	Billund Varmeværk II	TCO2-246	2005-01-01					Møllevej 9.		7190	Billund	DK			20-Combustion of fuels	Kim Selch	Møllevej 9		7190	Billund	DK	37704	12162	28278	9291	28279	9856	22136	12209	22133	2692	22133	3371	22133	2900	22133	2245	10263	2960	9184	1799	8137	210	7122		6139		5188		4268		3380		
Denmark	100-Holding Account	Ringkøbing Fjernvarmeværk AmbA 	138	DK37560219	open	Account holder	Ringkøbing Fjernvarmeværk AmbA	Kongevejen 19		6950	Ringkøbing	Denmark	138	Rindum Værket	TCO2-425	2005-01-01		na	na	na	Kongevejen 19		6950	Ringkøbing	DK			20-Combustion of fuels	Jesper Skovhus Andersen	Kongevejen 19		6950	Ringkøbing	DK	22763	18206	17072	16832	17073	12212	22312	15693	22310	20334	22310	23607	22310	23441	22310	15331	10851	15647	9711	13149	8603	11585	7529		6490		5484		4512		3573		
Denmark	100-Holding Account	Vildbjerg Varmeværk A.m.b.a. 	139	37683310	open	Account holder	Vildbjerg Varmeværk A.m.b.a.	Islandsvej 2		7480	Vildbjerg	Denmark	139	Vildbjerg Varmeværk A.m.b.a	TCO2-296	2005-01-01					Islandsvej 2		7480	Vildbjerg	DK			20-Combustion of fuels	Thorbjørn Frank Madsen	Islandsvej 2,		7480	Vildbjerg	DK	27778	13215	20834	14051	20834	10947	17685	12541	17682	15289	17682	17026	17682	11678	17682	10593	7845	10633	7021	9727	6220	6223	5443		4692		3965		3262		2584		
Denmark	100-Holding Account	Brovst Fjernvarme Andelsselskab 	140	37809217	open	Account holder	Brovst Fjernvarme Andelsselskab	Bøge Bakker 3		9460	Brovst	Denmark	140	Brovst Fjernvarme	TCO2-63	2005-01-01					Bøge Bakker 3.		9460	Brovst	DK			20-Combustion of fuels	Ole Jensen	Bøge Bakker 3		9460	Brovst	DK	21074	11464	15806	10914	15805	10138	12999	9292	12999	10620	12999	12294	12999	10692	12999	8456	6204	7244	5552	6076	4919	5049	4305		3710		3136		2579		2044		
Denmark	100-Holding Account	Skanderborg-Hørning Fjernvarme 	141	37949019	open	Account holder	Skanderborg-Hørning Fjernvarme	Danmarksvej 15		8660	Skanderborg	Denmark	141	Skanderborg Fjernvarme	TCO2-461	2005-01-01					Danmarksvej 15		8660	Skanderborg	DK			20-Combustion of fuels	Dorthe Staldkarl	Danmarksvej 15		8660	Skanderborg	DK	337	204	253	141	252	11	372	39	372	50	372	1268	372	166	372	8	2212	5	1979	5	1753	3	1533		1321		1116		917		725		
Denmark	100-Holding Account	Esbjerg Varme A/S 	142	32662498	open	Account holder	Esbjerg Varme A/S	Ravnevej 10		6705	Esbjerg Ø	Denmark	142	Hedelund Spidslastcentral	TCO2-95	2005-01-01					Ravnevej 10.		6705	Esbjerg Ø	DK			20-Combustion of fuels	Palle Lauridsen	Ravnevej 10		6705	Esbjerg Ø	DK	799	51	599	138	599	73	453	720	451	0	451	0	451	0	451	0	0	0	0	0	0	0	0		0		0		0		0		
Denmark	100-Holding Account	Esbjerg Varme A/S 	143	32662498	open	Account holder	Esbjerg Varme A/S	Ravnevej 10		6705	Esbjerg Ø	Denmark	143	Hjerting Varmeværk	TCO2-97	2005-01-01					Ravnevej 10.		6705	Esbjerg Ø	DK			20-Combustion of fuels	Palle Lauridsen	Ravnevej 10		6705	Esbjerg Ø	DK	64	208	48	250	49	15	132	137	128	0	128	0	128	0	128	0	0	873	98	382	86	5	0		0		0		0		0		
Denmark	100-Holding Account	Esbjerg Varme A/S 	144	32662498	open	Account holder	Esbjerg Varme A/S	Ravnevej 10		6705	Esbjerg Ø	Denmark	144	Spangsbjerg-Gjesing Varmecentral	TCO2-98	2005-01-01					Ravnevej 10.		6705	Esbjerg Ø	DK			20-Combustion of fuels	Palle Lauridsen	Ravnevej 10		6705	Esbjerg Ø	DK	1162	813	872	648	872	0	1390	0	1388	0	1388	0	1388	0	1388	0	708	0	0	0	562	0	246		212		179		147		116		
Denmark	100-Holding Account	Esbjerg Varme A/S 	145	32662498	open	Account holder	Esbjerg Varme A/S	Ravnevej 10		6705	Esbjerg Ø	Denmark	145	Sædding Varmeværk	TCO2-99	2005-01-01					Ravnevej 10.		6705	Esbjerg Ø	DK			20-Combustion of fuels	Palle Lauridsen	Ravnevej 10		6705	Esbjerg Ø	DK	2557	1307	1918	0	1917	0	1496	0	1496	0	1496	0	1496	0	1496	0	888	0	397	0	704	5	1232		1061		896		736		582		
Denmark	100-Holding Account	Nakskov Fjernvarme 	146	31151899	closed	Account holder	Nakskov Fjernvarme	Nørrevold 2		4900	Nakskov	Denmark	146	Nakskov Fjernvarme	40734511-1003302364-0361-20041001	2005-01-01	2012-12-31				Nørrevold 2.		4900	Nakskov	DK			1-Combustion installations with a rated thermal input exceeding 20 MW	Søren Gertsen	Nørrevold 2		4900	Nakskov	DK	82	0	62	0	62	0	0	0	0	0	0	0	0	0	0	0																	
Denmark	100-Holding Account	Tarm varmeværk 	147	40893113	closed	Account holder	Tarm varmeværk	Skolegade 23		6880	Tarm	Denmark	147	Tarm Varmeværk A.m.b.a.	40893113-1001802909-0523-20041001	2005-01-01	2012-12-31				Skolegade 23		6880	Tarm	DK			1-Combustion installations with a rated thermal input exceeding 20 MW	Kurt Lindy Nielsen	Skolegade 23		6880	Tarm	DK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																	
Denmark	100-Holding Account	Hobro Varmeværk A.M.B.A. 	148	41429615	closed	Account holder	Hobro Varmeværk A.M.B.A.	Lupinvej 21		9500	Hobro	Denmark	148	Hobro Varmeværk	41429615-1001810468-0215-20041001	2005-01-01	2011-12-23				Hostrupvej 39.		9500	Hobro	DK			1-Combustion installations with a rated thermal input exceeding 20 MW	Hans Ev. Sigvardsen	Hostrupvej 39		9500	Hobro	DK	2098	715	1574	1164	1573	549	1213	865	1213	883	1213	1225	1213	451	0																		
Denmark	100-Holding Account	Hedensted Fjernvarme 	149	41529911	open	Account holder	Hedensted Fjernvarme	Løsningvej 26		8722	Hedensted	Denmark	149	Hedensted Fjernvarme	TCO2-188	2005-01-01					Løsningvej 26.		8722	Hedensted	DK			20-Combustion of fuels	Torben Alex Nielsen	Løsningvej 26		8722	Hedensted	DK	49788	13039	0	3194	0	200	9852	56	9852	3007	9852	10165	9852	9137	9852	9748	7849	9430	7024	7550	6223	7815	5446		4695		3967		3264		2585		
Denmark	100-Holding Account	DAGNÆS-BÆKKELUND VARMEVÆRK 	150	41540214	open	Account holder	DAGNÆS-BÆKKELUND VARMEVÆRK	Glerntevej 8		8700	Horsens	Denmark	150	Dagnæs-Bækkelund Varmeværk	TCO2-80	2005-01-01					Glerntevej 8.		8700	Horsens	DK			20-Combustion of fuels	Jørn S. Sørensen	Glerntevej 8		8700	Horsens	DK	225	258	169	885	168	272	144	97	143	570	143	446	143	1187	143	797	266	194	237	2145	210	2229	184		159		134		110		87		
Denmark	100-Holding Account	Roskilde Forsyning A/S 	151	32837425	open	Account holder	Roskilde Forsyning A/S	Betonvej 12		4000	Roskilde	Denmark	151	Roskilde Forsyning Hovedcentralen	TCO2-430	2005-01-01					Rådmandshaven 4		4000	Roskilde	DK			20-Combustion of fuels	Brian Steen Jørgensen	Roskildevej 175		2620	Albertslund	DK	3386	1041	2540	1526	2539	584	2277	528	2276	3461	2276	9421	2276	1584	2276	3387	4395	5714	3933	1045	871	970	762		657		554		456		360		
Denmark	100-Holding Account	Roskilde Forsyning A/S 	152	32837425	open	Account holder	Roskilde Forsyning A/S	Betonvej 12		4000	Roskilde	Denmark	152	Roskilde forsyning, Lillevang	TCO2-432	2005-01-01					Navervej 14		4000	Roskilde	DK			20-Combustion of fuels	Brian Steen Jørgensen	Roskildevej 175		2620	Albertslund	DK	765	0	574	815	573	0	1365	241	1361	1362	1361	4141	1361	630	1361	1042	823	2400	1472	183	0	240	0		0		0		0		0		
Denmark	100-Holding Account	Gråsten Varme A/S 	153	32648541	open	Account holder	Gråsten Varme A/S	Sønderborg Landevej 3		6300	Gråsten	Denmark	153	Gråsten Varme A/S	TCO2-156	2005-01-01					Bocks Bjerg 5A		6300	Gråsten	DK			20-Combustion of fuels	Peter Mikael Kjer Stærdahl	Bocks Bjerg 5		6300	Gråsten	DK	21080	11394	15810	9383	15810	7115	13289	10323	13288	8516	13288	10943	13288	9705	13288	6509	6182	3135	5532	93	4900	82	4290		3697		3124		2570		2036		
Denmark	100-Holding Account	GRENAA VARMEVÆRK A M B A 	154	43774417	open	Account holder	GRENAA VARMEVÆRK A M B A	energivej 6		8500	grenaa	Denmark	154	Grenå Varmeværk	TCO2-152	2005-01-01					Violskrænten 8 B.		8500	Grenaa	DK			20-Combustion of fuels	Søren Gertsen	Violskrænten 8 B		8500	Grenaa	DK	653	60	490	120	490	202	358	229	356	343	356	186	356	730	356	198	150	188	134	317	119	40	26		22		19		16		12		
Denmark	100-Holding Account	GRENAA VARMEVÆRK A M B A 	155	43774417	open	Account holder	GRENAA VARMEVÆRK A M B A	energivej 6		8500	grenaa	Denmark	155	Bredstrup Varmeværk	TCO2-939	2005-01-01					Violskrænten 8 B.		8500	Grenaa	DK			20-Combustion of fuels	Søren Gertsen	Violskrænten 8 B		8500	Grenaa	DK	340	163	255	154	254	437	206	177	206	202	206	574	206	1682	206	320	220	265	196	460	174	102	76		66		56		46		36		
