National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Norway	100-Holding Account	Norske Skog SkognAS 	55	911750961	closed	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	55	Norske Skog Follum AS	NO-2007-1081	2009-04-02	2012-12-31				Follumveien 100		3505	Hønefoss	NO			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Jon Terje Gilhuus	Inngjerdinga 1		3514	Hønefoss	NO							7115	877	7115	932	7115	1293	7115	2009	7115	350																	
Norway	100-Holding Account	Norske Skog SkognAS 	56	911750961	open	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	56	Norske Skog Saugbrugs AS	NO-2006-65	2009-04-02					Saugbrugs		1756	Halden	NO			36-Production of paper or cardboard	Alfred Isaksen	Stenbekkveien 21		1658	Torp	NO							11289	10817	11289	5482	11289	9224	11289	4887	11289	1353	146538	832	143992	1092	141417	1488	138815		136185		133530		130841		128143		
Norway	100-Holding Account	Norske Skog SkognAS 	57	911750961	open	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	57	Norske Skog Skogn AS	NO-2006-1117	2009-04-02					Skogn		7620	Skogn	NO			36-Production of paper or cardboard	Per Nonstad	-Fiborgtangen		7620	Skogn	NO							3470	4725	3470	3919	3470	9672	3470	4890	3470	5206	160597	11177	157807	9422	154985	7303	152133		149251		146341		143394		140437		
Norway	100-Holding Account	Oslo kommune Energigjenvinningsetaten (EGE) 	58	987701498	closed	Account holder	Oslo kommune Energigjenvinningsetaten (EGE)	Postboks 54 Mortensrud	Klemetrudveien 1	1215	Oslo	Norway	58	Oslo kommune Energigjenvinningsetaten	NO-2007-1305	2009-04-02	2012-12-31				Postboks 54 Mortensrud		1215	Oslo	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Birgit Rindal	Postboks 54 Mortensrud		1215	Oslo	NO							746	1231	746	2447	746	2672	746	5442	746	3573																	
Norway	100-Holding Account	3B-Fibreglass Norway AS 	59	919742356	open	Account holder	3B-Fibreglass Norway AS	Postboks 42	Tollenesveien 60	4795	Birkeland	Norway	59	3B-Fiberglass Norway AS	NO-2006-48	2009-04-02					Postboks 42		4795	Birkeland	NO			31-Manufacture of glass	Cathrine Blichfeldt	Postboks 42		4795	Birkeland	NO							13571	15670	13571	14552	13571	14444	13571	16023	13571	15920	14758	18399	14441	19455	14123	22266	13804		13484		13164		12843		12523		
Norway	100-Holding Account	Peterson Packaging AS 	60	974998904	closed	Account holder	Peterson Packaging AS	Postboks 40	1701 Sarpsborg	1701	Sarpsborg	Norway	60	Peterson Linerboard AS Moss	NO-2006-64	2009-04-02	2013-12-31				Postboks 203		1501	Moss	NO			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Leif Johansen	PB 203		1501	Moss	NO							74399	57133	74399	51549	74399	58048	74399	36761	74399	10172		0															
Norway	100-Holding Account	Peterson Packaging AS 	61	974998904	open	Account holder	Peterson Packaging AS	Postboks 40	1701 Sarpsborg	1701	Sarpsborg	Norway	61	Peterson Packaging AS Ranheim	NO-2006-63	2009-04-02					Ranheim		7492	Ranheim	NO			36-Production of paper or cardboard	Jan Erik Skovdahl	PB 40	Olav haraldssonsgate 99	1701	Sarpsborg	NO							30560	32952	30560	25870	30560	27146	30560	18238	30560	10649	28711	4908	28213	5154	27708	3393	27198		26682		26162		25636		25107		
Norway	100-Holding Account	Ruukki Profiler AS 	62	974266636	closed	Account holder	Ruukki Profiler AS	Postboks 140 Furuset	Professor Birkelandsvei 21	1001	Oslo	Norway	62	Ruukki Profiler AS	NO-2006-50	2009-04-02	2011-12-07				Postboks 500		8601	Mo i Rana	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Dag Storholm	Mo Industripark		8601	Mo i Rana	NO							46654	36517	46654	18590	46654	13614	46654	0	46654																		
Norway	100-Holding Account	Rygene-Smith &amp; Thommesen AS 	63	915537227	open	Account holder	Rygene-Smith &amp; Thommesen AS	Sandbergveien 3		4821	Rykene	Norway	63	Rygene Smith &amp; Thommesen AS	NO-2007-1029	2009-04-02					Sandbergveien 3		4821	Rykene	NO			35-Production of pulp	Egil Salvesen	Sandbergveien 3		4821	Rykene	NO							1252	260	1252	203	1252	161	1252	86	1252	76	741	89	728	70	715	71	702		689		675		662		648		
Norway	100-Holding Account	Vajda-Papir Scandinavia AS 	64	911770636	open	Account holder	Vajda-Papir Scandinavia AS	Postboks 4188	Nedre Eikervei 48	3005	Dammmen	Norway	64	Vajda-Papir Scandinavia AS	NO-2007-1086	2009-04-02					Postboks 4188	Nedre Eiker vei 48	3005	Dammmen	NO			35-Production of pulp	Eirik Kultom Karlsen	Betzy Kjelsbergsvei 7		0486	Oslo	NO							2590	3469	2590	4949	2590	6233	2590	3845	2590	904	6599	3654	6484	55	6368	10	6251		6133		6013		5893		5771		
Norway	100-Holding Account	Skretting AS 	65	988044113	closed	Account holder	Skretting AS	Postboks 319, Sentrum	Sjøhagen 15	4002	Stavanger	Norway	65	Skretting AS	NO-2007-1332	2009-04-02	2012-04-10				Bruhagen		6530	Averøy	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Harald Steffensen	Industriveien 10		8452	Stokmarknes	NO							3315	2973	3315	4068	3315	4538	3315	7938	3315	0																	
Norway	100-Holding Account	RHI Normag AS 	66	984653581	open	Account holder	RHI Normag AS	Postboks 1021	Heroya Industripark	3905	Porsgrunn	Norway	66	RHI Normag AS	NO-2006-90	2009-04-02					Herøya Industripark	Postboks 1021	3905	Porsgrunn	NO			30-Production of lime, or calcination of dolomite/magnesite	Ingegerd Aanonsen	Herøya Industripark	Venstøpkroken 7, 3721 Skien	3905	Porsgrunn	NO							172627	17094	172627	12429	172627	2765	172627	5150	172627	13848	6060	117694	5955	154972	5849	137177	5741		5632		5522		5410		5299		
Norway	100-Holding Account	SMA Mineral AS 	67	977048931	open	Account holder	SMA Mineral AS	Postboks 500	Svenskveien 20, Verkstedløypa	8601	Mo i Rana	Norway	67	SMA Mineral AS	NO-2006-49	2009-04-02					Svenskveien 20		8601	Mo i Rana	NO			30-Production of lime, or calcination of dolomite/magnesite	Johnny Vangen	Åsveien 14		8610	Mo i Rana	NO							56652	58225	56652	67511	56652	75034	56652	79808	56652	81163	71458	78510	70216	64957	68961	72321	67692		66411		65115		63804		62489		
Norway	100-Holding Account	Statnett SF 	68	962986633	open	Account holder	Statnett SF	Postboks 5192 Majorstuen	Husebybakken 28 B	0302	Oslo	Norway	68	Statnett SF Reservekraftanlegg Nyhamna	NO-2008-863	2009-04-02					Postboks 5192 Majorstuen		0302	Oslo	NO			20-Combustion of fuels	Svein Åge Dybvik	Postboks 5192 Majorstua		0302	Oslo	NO							0	9559	0	10841	0	1051	0	980	0	1157		1318		1173		1193											
Norway	100-Holding Account	Statnett SF 	69	962986633	open	Account holder	Statnett SF	Postboks 5192 Majorstuen	Husebybakken 28 B	0302	Oslo	Norway	69	Statnett SF Reservekraftanlegg Tjeldbergodden	NO-2008-555	2009-04-02					Postboks 5192 Majorstuen		0302	Oslo	NO			20-Combustion of fuels	Svein Åge Dybvik	Postboks 5192 Majorstua		0302	Oslo	NO							0	21528	0	3201	0	931	0	1841	0	590		870		549		1175											
Norway	100-Holding Account	Wintershall Norge AS 	70	985224323	open	Account holder	Wintershall Norge AS	Laberget 28		4020	Stavanger	Norway	70	WIntershall Norge AS Bragefeltet	NO-2007-1015	2009-04-02					Laberget 28		4020	Stavanger	NO			20-Combustion of fuels	Baker												0	203070	0	220883	0	206086	0	189455	0	177752	89014	159538	87468	169438	85903	199018	84323		82725		81112		79479		77840		
Norway	100-Holding Account	Statoil ASA 	71	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	71	Statoil ASA Heimdalfeltet	NO-2007-1009	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Eskil Johan Nymark	Martin Linges vei 33		1330	Fornebu	NO							0	167964	0	173712	0	159627	0	134330	0	130929	96069	135516	94400	133554	92712	132003	91006		89282		87541		85778		84009		
Norway	100-Holding Account	Statoil ASA 	72	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	72	Statoil ASA Granefeltet	NO-2007-1034	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	234387	0	227395	0	223874	0	217193	0	227194	125931	195425	123743	241522	121530	218432	119294		117034		114752		112441		110123		
Norway	100-Holding Account	Statoil ASA 	73	923609016	closed	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	73	Statoil ASA Glitnefeltet	NO-2007-1038	2009-04-02	2015-08-20				Stollen 18		3030	Drammen	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	81345	0	62477	0	41171	0	43445	0	57356	13964	12929	13721	3421	0		0		0		0		0		0		
Norway	100-Holding Account	Statoil ASA 	74	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	74	Statoil ASA Veslefrikk og Huldrafeltet	NO-2007-1047	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	226494	0	236172	0	256679	0	251730	0	217794	101195	203750	99437	195482	97659	177792	95861		94046		92212		90354		88492		
Norway	100-Holding Account	Statoil ASA 	75	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	75	Statoil ASA Njordfeltet	NO-2007-1014	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	197327	0	170433	0	163421	0	142446	0	129219	96395	106970	47361	108249	46514	161199	45658		44793		43919		43035		42148		
Norway	100-Holding Account	Statoil ASA 	76	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	76	Statoil ASA Kvitebjørnfeltet	NO-2007-1023	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	77176	0	80113	0	77325	0	65975	0	65961	4689	81029	4608	95349	4525	185017	4442		4358		4273		4187		4100		
Norway	100-Holding Account	Statoil ASA 	77	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	77	Statoil ASA Visundfeltet	NO-2007-1065	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	281731	0	250746	0	287317	0	208221	0	228666	157742	269581	155002	316161	152230	268440	149429		146598		143739		140845		137941		
Norway	100-Holding Account	Statoil ASA 	78	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	78	Statoil ASA Volvefeltet	NO-2007-1035	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	176978	0	145027	0	137820	0	115010	0	104550	18147	123474	17832	128684	17513	76014	17191		16866		16536		16204		15870		
Norway	100-Holding Account	Statoil ASA 	79	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	79	Statoil ASA Heidrunfeltet	NO-2007-1037	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	390246	0	409660	0	439042	0	391582	0	363729	203288	353378	199758	375758	196185	370842	192576		188926		185243		181512		177769		
Norway	100-Holding Account	Statoil ASA 	80	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	80	Statoil ASA Kristinfeltet	NO-2007-1036	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	196728	0	210453	0	217992	0	251942	0	263399	99528	219302	97799	313126	96050	328702	94283		92496		90693		88867		87034		
Norway	100-Holding Account	Statoil ASA 	81	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	81	Statoil ASA Nornefeltet	NO-2007-1077	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	235109	0	284469	0	285331	0	296819	0	312661	126133	286566	123942	369135	121726	373434	119486		117223		114937		112623		110300		
Norway	100-Holding Account	Statoil ASA 	82	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	82	Statoil ASA Åsgardfeltet	NO-2007-1039	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	1008090	0	1041109	0	950660	0	971470	0	1015093	641700	885222	630554	972302	619277	985201	607883		596366		584737		572962		561147		
Norway	100-Holding Account	Statoil ASA 	83	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	83	Statoil ASA Snorrefeltet	NO-2007-1051	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	502630	0	584686	0	456305	0	486538	0	494746	110023	471457	108112	498980	106179	506299	104225		102250		100256		98238		96212		
Norway	100-Holding Account	Statoil ASA 	84	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	84	Statoil ASA Hammerfest LNG	NO-2007-1071	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	1262769	0	755473	0	930729	0	880219	0	975081	308115	845656	302763	1006530	297349	1023953	291878		286348		280764		275110		269438		
Norway	100-Holding Account	Statoil ASA 	85	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	85	Statoil ASA Osebergfeltet	NO-2007-1042	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	1239287	0	1143426	0	1148958	0	1175544	0	1184127	591981	1182726	581699	1165316	571296	1203222	560785		550159		539431		528569		517670		
Norway	100-Holding Account	Statoil ASA 	86	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	86	Statoil ASA Gullfaksfeltet	NO-2007-1072	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	1059779	0	978820	0	794767	0	749160	0	881042	500409	992145	491717	970854	482924	949492	474038		465057		455988		446806		437593		
Norway	100-Holding Account	Statoil ASA 	87	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	87	Statoil ASA Sleipnerfeltet	NO-2007-1048	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	861250	0	864904	0	757271	0	831284	0	776188	569792	747885	559895	753138	549882	811911	539765		529538		519212		508757		498266		
Norway	100-Holding Account	Statoil ASA 	88	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	88	Statoil ASA Statfjordfeltet	NO-2007-1070	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	967417	0	575534	0	655953	0	680208	0	726293	581273	782883	571176	827755	560962	863505	550640		540208		529674		519008		508306		
Norway	100-Holding Account	Statoil ASA 	89	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	89	Statoil ASA Troll B og C	NO-2007-1045	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	633895	0	625347	0	603244	0	687236	0	674865	440735	717565	433080	743079	425335	713745	417510		409599		401612		393525		385410		
Norway	100-Holding Account	Statoil ASA 	90	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	90	Statoil ASA Troll A	NO-2007-1025	2009-04-02					Forusbeen 50		4035	Stavanger	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							0	7256	0	7065	0	7755	0	17322	0	12611	3174	2945	3119	4096	3063	6124	3007		2950		2892		2834		2776		
Norway	100-Holding Account	Statoil ASA avd. Stureterminalen 	91	973101862	open	Account holder	Statoil ASA avd. Stureterminalen	Terminalvegen 140	Postboks 94, 5333 TJELDSTØ	5336	Tjeldstø	Norway	91	Statoil ASA Stureterminalen	NO-2006-83	2009-04-02					Stureterminalen		5336	Tjeldstø	NO			20-Combustion of fuels	Roar Frydenlund	Stollen 18		3030	Drammen	NO							47748	85752	47748	79729	47748	71098	47748	76519	47748	75006	72608	78096	71346	69787	70071	72148	68781		67478		66162		64830		63493		
Norway	100-Holding Account	Statoil ASA avd. Raffineri Mongstad 	92	973152424	open	Account holder	Statoil ASA avd. Raffineri Mongstad	Mongstad		5924	Mongstad	Norway	92	Statoil ASA Raffineri Mongstad	NO-2006-88	2009-04-02					Forusbeen 50		4035	Stavanger	NO			21-Refining of mineral oil	Roar Frydenlund	Stollen 18		3030	Drammen	NO							1558222	1437633	1558222	1549059	1558222	1502751	1558222	1594976	1558222	1690518	1231724	1672172	1210330	1339464	1188685	1573971	1166814		1144707		1122385		1099785		1077106		
Norway	100-Holding Account	Statoil ASA avd. Tjeldbergodden Metanolfabrikk 	93	981524403	open	Account holder	Statoil ASA avd. Tjeldbergodden Metanolfabrikk	Kjørsvikbugen		6699	Kjørsvikbugen	Norway	93	Statoil ASA Tjeldbergodden metanolfabrikk	NO-2006-78	2009-04-02					Tjeldbergodden		6699	Kjørsvikbugen	NO			42-Production of bulk chemicals	Roar Frydenlund	Stollen 18		3030	Drammen	NO							338258	353255	338258	315345	338258	319174	338258	332220	338258	335280	330661	327057	324919	304359	319107	335583	313236		307302		301309		295242		289154		
Norway	100-Holding Account	Södra Cell Folla AS 	94	950198168	closed	Account holder	Södra Cell Folla AS	Follafoss		7796	Follafoss	Norway	94	Södra Cell Folla AS	NO-2007-1080	2009-04-02	2012-12-31				Follafoss		7796	Follafoss	NO			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Bengt Ove Widegren	Rugsvevegen 22		7790	Malm	NO							1897	916	1897	848	1897	2321	1897	1536	1897	939		0															
Norway	100-Holding Account	Södra Cell Tofte AS 	95	981998413	closed	Account holder	Södra Cell Tofte AS	Østre Strandvei 52		3482	Tofte	Norway	95	Södra Cell Tofte AS	NO-2006-66	2009-04-02	2014-12-31				Østre Strandvei 52		3482	Tofte	NO			35-Production of pulp	Bjørn Pettersen	Østre Strandvei 52		3482	Tofte	NO							58397	64716	58397	43755	58397	56113	58397	57317	58397	49303	32255	32483	31694	0	0		0		0		0		0		0		
Norway	100-Holding Account	Tafjord Kraftvarme AS 	96	977461804	closed	Account holder	Tafjord Kraftvarme AS	Postboks 1500	Retirovegen 4	6025	Ålesund	Norway	96	Tafjord Kraftvarme AS	NO-2007-1223	2009-04-02	2012-12-31				Serviceboks 1		6025	Ålesund	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Anne-Berit Salen	Serviceboks 1		6025	Ålesund	NO							322	2140	322	2003	322	2622	322	1316	322	488																	
Norway	100-Holding Account	Repsol Norge AS 	97	993787787	open	Account holder	Repsol Norge AS	Postboks 649 Sentrum	Verven 4	4003	Stavanger	Norway	97	Repsol Norge AS Gydafeltet	NO-2007-1079	2009-04-02					Postboks 649		4003	Stavanger	NO			20-Combustion of fuels	Steven Maddock	Bøveien 39		4150	Rennesøy	NO							0	64552	0	61920	0	59369	0	60147	0	54374	1564	61100	1537	60709	1509	37425	1482		1453		1425		1396		1368		
Norway	100-Holding Account	Repsol Norge AS 	98	993787787	open	Account holder	Repsol Norge AS	Postboks 649 Sentrum	Verven 4	4003	Stavanger	Norway	98	Repsol Norge AS Vargfeltet	NO-2007-1076	2009-04-02					Postboks 649		4003	Stavanger	NO			20-Combustion of fuels	Steven Maddock	Bøveien		4150	Rennesøy	NO							0	76160	0	88721	0	73291	0	70260	0	76154	14195	76744	13949	72518	13700	74732	13448		13193		12935		12675		12414		
Norway	100-Holding Account	Statkraft Varme AS 	99	980396002	open	Account holder	Statkraft Varme AS	Postboks 2400	Sluppenveien 6	7005	Trondheim	Norway	99	Statkraft Varme AS avd. Trondheim	NO-2006-62	2009-04-02					Sluppenveien 6		7005	Trondheim	NO			20-Combustion of fuels	Sissel Hunderi	Sluppenveien 6		7005	Trondheim	NO							19314	16548	19314	23404	19314	47474	19314	19104	19314	15336	27111	17130	24262	11220	21490	10138	18802		16198		13677		11238		8890		
Norway	100-Holding Account	Vadsø Sildeoljefabrikk AS 	100	917048118	closed	Account holder	Vadsø Sildeoljefabrikk AS	c/o Welcon AS	Vadsøya, 9800 Vadsø	6718	Deknepoll	Norway	100	Vadsø Sildeoljefabrikk AS	NO-2007-1085	2009-04-02	2010-12-31				Postboks 123		9811	Vadsø	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Vibeke Verpeide	Postboks 123		9811	Vadsø	NO							3541	0	3541	4310	3541	0	3541	0	3541	0																	
Norway	100-Holding Account	Vedde AS 	101	971722118	open	Account holder	Vedde AS	Rasmusbakken		6030	Langevåg	Norway	101	Vedde AS	NO-2006-71	2009-04-02					Rasmusbakken		6030	Langevåg	NO			20-Combustion of fuels	Ola Kåre Dybvik	Eikremsveien 95		6036	Mauseidvåg	NO							14876	14492	14876	14925	14876	12764	14876	10484	14876	8266	9541	7315	9376	9239	9208	12640	9038		8867		8694		8519		8344		
Norway	100-Holding Account	Verdalskalk AS 	102	959959625	open	Account holder	Verdalskalk AS	Tromsdalen, 7650 Verdal	Postboks 53	1309	Rud	Norway	102	Verdalskalk AS	NO-2006-91	2009-04-02					Kalkvegen 40		7670	Inderøy	NO			30-Production of lime, or calcination of dolomite/magnesite	Remi Krogstad-Havnes	Kalkvegen 40		7670	Inderøy	NO							49794	60131	49794	52383	49794	65453	49794	62592	49794	55956	51888	56325	50987	59099	50075	46006	49154		48223		47282		46330		45375		
Norway	100-Holding Account	Vafos AS 	103	987493690	open	Account holder	Vafos AS	Postboks 69	Kragerødveien 698	3300	Kragerø	Norway	103	Vafos AS	NO-2007-1057	2009-04-02					Sannidalsveien 120		3770	Kragerø	NO			35-Production of pulp	Jan Sundbø	Heglandsveien 6		3766	Sannidal	NO							6966	12781	6966	11850	6966	12682	6966	11254	6966	9434	1362	2508	1339	4665	1315	3363	1290		1266		1241		1216		1191		
Norway	100-Holding Account	Statkraft Varme AS 	104	980396002	open	Account holder	Statkraft Varme AS	Postboks 2400	Sluppenveien 6	7005	Trondheim	Norway	104	Statkraft Varme AS avdeling Gardermoen	NO-2007-1067	2009-04-02					Postboks 2400		7005	Trondheim	NO			20-Combustion of fuels	Hunderi												7241	1418	7241	2197	7241	4406	7241	3758	7241	2615	10662	2080	9541	828	8451	497	7394		6370		5378		4419		3496		
Norway	100-Holding Account	Hafslund Varme AS 	105	977296919	open	Account holder	Hafslund Varme AS	Drammensveien 144		0247	Oslo	Norway	105	Hafslund Varme AS Oslo	NO-2006-59	2009-04-02					Drammensveien 144		0247	Oslo	NO			20-Combustion of fuels	Ola Dybsland	Hafslund Driftssentral		0247	Oslo	NO							50414	28271	50414	48515	50414	116873	50414	59162	50414	27044	90274	12073	80790	8520	71558	3761	62609		53935		45542		37420		29604		
Norway	100-Holding Account	Welcon Egersund AS 	106	986541071	closed	Account holder	Welcon Egersund AS	c/o Welcon AS	Grønehaugen, 4370 Egersund	6718	Deknepollen	Norway	106	Welcon Egersund AS	NO-2006-73	2009-04-02	2009-12-31				Grønehaugen		4370	Egersund	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Vibeke Verpeide	Grønehaugen		4370	Egersund	NO							20999	15305	20999	0	20999	0	0	0	0	0																	
Norway	100-Holding Account	Welcon Moldtustranda AS 	107	886541082	closed	Account holder	Welcon Moldtustranda AS	c/o Welcon AS	6076 Moldtustranda	6718	Deknepollen	Norway	107	Welcon Moldtustranda AS	NO-2006-72	2009-04-02	2009-12-31				Moldtustranda		6711	Moldtustranda	NO			1-Combustion installations with a rated thermal input exceeding 20 MW	Vibeke Verpeide	Moldtustranda		6076	Moldtustranda	NO							16096	6026	16096	201	0	0	0	0	0	0																	
Norway	100-Holding Account	Wienerberger AS 	108	982579252	closed	Account holder	Wienerberger AS	Strengenveien 31		3825	Lunde	Norway	108	Wienerberger AS Bratsberg Teglverk	NO-2006-55	2009-04-02	2014-12-31				Strengenveien 31		3825	Lunde	NO			20-Combustion of fuels	CHristian Kierulf	Lindståveien 7		3683	Notodden	NO							12839	6861	12839	6547	12839	6397	12839	5586	12839	6329	3672	4962	3608	4556	0		0		0		0		0		0		
Norway	100-Holding Account	Yara Norge AS, Glomfjord 	109	984015666	open	Account holder	Yara Norge AS, Glomfjord	Postboks 190	Ørnesveien 3	8161	Glomfjord	Norway	109	Yara Norge AS Glomfjord	NO-2008-1198	2009-04-02					Postboks 190		8161	Glomfjord	NO			42-Production of bulk chemicals	Gunnar Estensen	Postboks 190		8161	Glomfjord	NO							142678	118389	285355	129332	285355	128070	285355	87278	285355	39276	96538	41928	94862	49446	93165	56204	91451		89718		87969		86197		84420		
Norway	100-Holding Account	Yara Norge AS avd. Porsgrunn 	110	974100169	open	Account holder	Yara Norge AS avd. Porsgrunn	Postboks 1123	Hydroveien 55	3905	Porsgrunn	Norway	110	Yara Norge AS Porsgrunn	NO-2007-1043	2009-04-02					Postboks 1123		3905	Porsgrunn	NO			42-Production of bulk chemicals	Hildegard Torset	Postboks 2500		3908	Porsgrunn	NO							332229	285255	628976	359000	628976	241661	628976	229455	628976	258125	1027733	951710	1009402	929869	990878	1188734	972183		953308		934273		915025		895728		
Norway	100-Holding Account	Øraveien Industripark AS 	111	975934624	closed	Account holder	Øraveien Industripark AS	Øraveien 2		1630	Gamle Fredrikstad	Norway	111	Øraveien Industripark AS	NO-2007-1062	2009-04-02	2014-12-31				Øraveien 2		1630	Gamle Fredrikstad	NO			20-Combustion of fuels	Tom-Erik Lundgård	Øraveien 2		1630	Gamle Fredrikstad	NO							15887	0	15887	206	15887	231	15887	0	15887	94		0		0													
