National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Type	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry/Revocation Date	Subsidiary Company	Parent Company	E-PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	
Romania	100-Holding Account	SC AMURCO SRL Bacau 	40	17488233	open	Account holder	SC AMURCO SRL Bacau	Str. Chimiei Nr. 1	Str. Chimiei, nr 1	600289	Bacau	Romania	40	SC AMURCO SRL Bacau	RO-194-2013	2008-04-18		SC AMURCO SRL Bacau	SC AMURCO SRL Bacau		Str. Chimiei, nr 1		600289	Bacau	RO			41-Production of ammonia	Gheorghe Nastasa	Str. Chimiei, nr 1		600289	Bacau	RO	0		0		845374	613326	744288	471541	744288	467505	744288	502919	744288	561342	744287	536469	460577	246205	226289	149491	111121	0	109076		107010		104923		102810		100691		
Romania	100-Holding Account	SC CET HIDROCARBURI SA 	41	J02/1141/2009	open	Account holder	SC CET HIDROCARBURI SA	Bd. Iuliu Maniu, nr.65-71	Bd. Iuliu Maniu, nr.65-71	310169	Arad	Romania	41	SC CET Hidrocarburi  SA Arad	RO-78-2013	2008-04-18		SC CET ARAD SA - CET Hidrocarburi	SC CET HIDROCARBURI SA ARAD		Bd. Iuliu Maniu, nr.65-71		310169	Arad	RO			20-Combustion of fuels	Victor Ciulean	Bd. Iuliu Maniu, nr.65-71		310162	Arad	RO	0		0		39828	25749	35037	34214	35036	37555	35036	31397	35036	18052	35036	9174	16522	9762	20459	11869	16567	8144	7377		5185		4197		3453		2735		
Romania	100-Holding Account	SC CET HIDROCARBURI SA 	42	J02/1141/2009	open	Account holder	SC CET HIDROCARBURI SA	Bd. Iuliu Maniu, nr.65-71	Bd. Iuliu Maniu, nr.65-71	310169	Arad	Romania	42	SC CET ARAD  SA - CET Lignit	RO-77-2013	2008-04-18		SC CET ARAD  SA - CET Lignit	SC ARAD SA		Str. 6 Vanatori nr. FN-Arad		310162	Arad	RO			20-Combustion of fuels	Daniela Viorica Nedelciu	Str. 6 Vanatori  FN-Arad		310162	Arad	RO	0		0		488896	606781	428502	613667	428502	399491	428502	353987	428501	375470	428501	364671	186230157212****	314260	153462134753****	268833	124263112294****	139897	98532		76113		59260		48747		38610		
Romania	100-Holding Account	SC ARCELORMITTAL TUBULAR PRODUCTS Roman SA 	43	RO 2057240	open	Account holder	SC ARCELORMITTAL TUBULAR PRODUCTS Roman SA	Str. Stefan cel Mare, Bl 15A/1	Sos. Roman - Iasi, km 333	611040	Roman	Romania	43	SC ARCELORMITTAL TUBULAR PRODUCTS ROMAN SA	RO-7-2012	2008-04-18		SC ARCELORMITTAL TUBULAR PRODUCTS ROMAN SA	SC ARCELORMITTAL TUBULAR PRODUCTS ROMAN SA		Sos. Roman - Iasi, km 333		617135	Roman	RO			25-Production or processing of ferrous metals	Luminita Iesanu	Bld. Roman Musat, bl.4, ap.33		611056	Roman	RO	0		0		92364	118299	80586	107321	80586	47639	80586	81416	80586	88968	80585	88886	104304	87095	102493	88614	100660	46750	51880		50897		49904		48899		47891		
Romania	100-Holding Account	SC ARCELORMITTAL GALATI SA 	44	1639739	open	Account holder	SC ARCELORMITTAL GALATI SA	Smardan1	Smardan1	800698	Galati	Romania	44	ARCELORMITTAL GALATI SA	RO-155-2013	2008-04-18		ARCELORMITTAL GALATI SA	SC ARCELORMITTAL GALATI SA		Smardan1		800698	Galati	RO			20-Combustion of fuels	Arun Annachatre	Smardan1		800698	Galati	RO	0		0		10740796	9750598	11335574	7586062	11335573	3799190	11335573	4583475	11335573	4248582	11335573	3727343	3504190	3808207	3443304	3628982	3337833	4288727	6346174		6225916		6104492		5981555		5858191		
Romania	100-Holding Account	SC ARCELORMITTAL HUNEDOARA SA 	45	RO2126855	open	Account holder	SC ARCELORMITTAL HUNEDOARA SA	DJ 687, Nr. 4	DJ 687, Nr.4	331111	Hunedoara	Romania	45	ARCELORMITTAL HUNEDOARA SA	RO-149-2013	2008-04-18		ARCELORMITTAL HUNEDOARA SA	SC ARCELORMITTAL HUNEDOARA SA		DJ 687, Nr.4	DJ 687, Nr.4	331111	Hunedoara	RO			24-Production of pig iron or steel	Elisabeta Predescu	DJ 687, Nr.4		331111	Hunedoara	RO	0		0		210315	96994	238098	55193	238098	22289	238098	35171	238098	33348	238098	43278	41705	43808	40981	51549	61535	50533	60403		59258		58102		56933		55759		
Romania	100-Holding Account	SC URANUS JUNIOR 2003 SRL 	46	RO 15866596	open	Account holder	SC URANUS JUNIOR 2003 SRL	Cristur nr 1D,		330003	Hunedoara, Deva	Romania	46	SC Uranus Junior 2003 SRL	RO-05-24-2007	2008-04-18		ARCELORMITTAL HUNEDOARA SA	SC ARCELORMITTAL HUNEDOARA SA		Cristur nr 1D		330003	Hunedoara, Deva	RO			6-Installations for the production of cement clinker in rotary kilns or lime in rotary kilns or in other furnaces	Gheorghe Rusu	Cristur nr 1D,		330003	Hunedoara, Deva	RO	0		0		57844	30590	60218	0	60218	0	60218	0	60218	0	60218	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	S.C. ARDEALUL S.A. 	47	RO646347	open	Account holder	S.C. ARDEALUL S.A.	Str. AL. I. CUZA NR. 24	Str. A.I.Cuza nr. 24	445100	CAREI	Romania	47	SC ARDEALUL SA	RO-94-2013	2008-04-18		SC ARDEALUL SA	SC ARDEALUL SA		Str. A.I.Cuza nr. 24		445100	CAREI	RO			20-Combustion of fuels	GABRIELA KAIZER	Str. A.I.Cuza nr. 24		445100	CAREI	RO	0		0		6076	1720	5388	2186	5388	1332	5388	1665	5388	1970	5388	545	6428	851	6071	803	4612	520	4409		4210		4013		3821		3633		
Romania	100-Holding Account	SC Lapp Insulators SA 	48	RO254947	open	Account holder	SC Lapp Insulators SA	Str. 22 Decembrie 1989, nr 31	Str. 22 Decembrie 1989, nr 31	401113	Cluj	Romania	48	SC Lapp Insulators SA	RO-157-2013	2008-04-18		SC ARGILLON ROMANIA SA	SC ARGILLON ROMANIA SA		str. 22 Decembrie 1989, nr 31		401113	Turda	RO			20-Combustion of fuels	Ligia Draghici	Str. 22 Decembrie 1989, nr 31		401113	Turda	RO	0		0		27607	7682	24165	7468	24165	4593	24164	6010	24164	7119	24164	7766	7390	6785	7262	6786	7131	8645	7001		6868		6734		6598		6462		
Romania	100-Holding Account	S.C.Automobile Dacia S.A. 	49	160796	open	Account holder	S.C.Automobile Dacia S.A.	Str. Uzinei nr.1-3	Str. Uzinei nr.1-3	115400	Mioveni	Romania	49	SC Automobile Dacia SA	RO-72-2013	2008-04-18		SC Automobile Dacia SA	SC Automobile Dacia SA		Str. Uzinei nr.1-3		115400	Mioveni	RO			20-Combustion of fuels	Gheorghe Costache	Str.Uzinei nr.1-3		115400	Mioveni	RO	0		0		197206	66234	174857	58849	174857	63319	174857	72537	174856	68255	174856	64220	52201	62544	47224	63711	42379	65190	37678		33116		28696		24417		20293		
Romania	100-Holding Account	SC AZOMURES SA 	50	1200490	open	Account holder	SC AZOMURES SA	Str. Ghe. Doja, nr 300	Str. Ghe. Doja, nr 300	540237	Targu-Mures	Romania	50	SC Azomurs SA	RO-164-2013	2008-04-18		SC Azomurs SA	SC AZOMURES SA		Str. Ghe. Doja, nr 300		540237	Tg. Mures	RO			20-Combustion of fuels	Mircea Petras	Str. Argesului nr.8 ap. 12		540081	Tg. Mures	RO	0		0		1223751	1155121	1069609	1127005	1069609	973434	1069609	1197811	1069609	1342662	1069609	1232852	1188061	1854955	1167426	1743061	1146547	1807951	1125451		1104129		1082598		1060799		1038924		
Romania	100-Holding Account	SC Calor Serv SRL 	51	RO10124316	closed	Account holder	SC Calor Serv SRL	Str. Stadionului nr. 12	Str. Portului nr. 1	145200	Teleorman	Romania	51	SC Calor Serv SRL	RO-03-3-2006	2008-04-18	2007-12-31	SC Calor Serv SRL	SC Calor Serv SRL		Str. Portului nr. 1		145200	Teleorman	RO			20-Combustion of fuels	Marinela Stefanescu	Str. Stadionului nr.12		145200	Teleorman	RO	0		0		9136	958		Not Reported		Not Reported		Not Reported		Not Reported		Not Reported																	
Romania	100-Holding Account	SC CARBID FOX SA 	52	RO1247115	closed	Account holder	SC CARBID FOX SA	Str. Avram Iancu, nr 144	Str. Avram Iancu, nr 144	545600	Mures	Romania	52	SC CARBID FOX SA	RO-07-28-2006	2008-04-18	2008-12-31	SC CARBID FOX SA	SC CARBID FOX SA		Str. Avram Iancu, nr 144		545600	Tarnaveni	RO			20-Combustion of fuels	Gheorghe Sorin Ignat	Str. Avram Iancu, nr 144		545600	Tarnaveni	RO	0		0		72714			Not Reported		Not Reported		Not Reported		Not Reported		Not Reported																	
Romania	100-Holding Account	SC Carbochim SA 	53	RO201535	open	Account holder	SC Carbochim SA	Str. Piata 1 Mai, nr 3	Str. Piata 1 Mai, nr 3	400058	Cluj-Napoca	Romania	53	SC CARBOCHIM SA	RO-CJ-01-2007	2008-04-18		SC CARBOCHIM SA	SC Carbochim SA		Str. Piata 1 Mai, nr 3		400058	Cluj - Napoca	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Ramona Biro	Str. Piata 1 Mai, nr 3	Str. Piata 1 Mai, nr 3	400058	Cluj-Napoca	RO	0		0		3681	3021	3224	2289	3224	1180	3224	1505	3224	1422	3223	1327		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CARGILL OILS SA 	54	2280969	open	Account holder	SC CARGILL OILS SA	Str Fabricii,  Nr 1, Podari	Str. Fabricii, Nr. 1, Podari	207465	Podari	Romania	54	SC CARGILL OILS SA	RO-11-2012	2008-04-18		SC CARGILL OILS SA	SC CARGILL OILS SA		Str. Fabricii, Nr. 1, Podari		207465	Podari	RO			20-Combustion of fuels	Valentin Marian Toader	Str. Fabricii, Nr. 1, Podari		207465	Podari	RO	0		0		42593	1756	40168	2006	40168	821	40167	809	40167	539	40167	777	9416	877	9029	Excluded	8649	Excluded	8275		7908		7548		7192		6847		
Romania	100-Holding Account	Istoc Alina Cristina 	55	J08/2938/13.12.2004	open	Account holder	Istoc Alina Cristina	Bd. Garii, nr.38, bl.227,sc.A,ap.24	Str. Carierei, nr 127A	500227	Brasov	Romania	55	SC Carm. Hold. SRL Brasov-Pdl ValeaMarePravat	RO-37-2012	2008-04-18		SC Carm.Hold. SRL Brasov-Pdl Valea Mare Pravat	SC Carmeuse Holding SRL Brasov		Valea Mare Pravat		117805	Valea Mare Pravat	RO			30-Production of lime, or calcination of dolomite/magnesite	Claudia Ioana Bota	Str. Stefan cel Mare, nr 57, ap.2		401132	Turda	RO	0		0		193412	185497	197175	180390	197175	81213	197174	68579	197174	79013	197174	97611	179111	97501	176000	101135	172853	125097	169672		166458		163212		159925		156628		
Romania	100-Holding Account	Istoc Alina Cristina 	56	J08/2938/13.12.2004	open	Account holder	Istoc Alina Cristina	Bd. Garii, nr.38, bl.227,sc.A,ap.24	Str. Carierei, nr 127A	500227	Brasov	Romania	56	SC Carm.Hold. SRL Brasov-Pdl Fieni	RO-36-2012	2008-04-18		SC Carm.Hold. SRL Brasov-Pdl Fieni	SC Carmeuse Holding SRL Brasov		Str. Garii, nr 2		135100	Fieni	RO			30-Production of lime, or calcination of dolomite/magnesite	Claudia Ioana Bota	Str. Stefan cel Mare, nr 57, ap.2		401132	Turda	RO	0		0		193057	185087	197409	140919	197409	102450	197408	89032	197408	82931	197408	89918	153280	97624	150618	92742	147924	106240	145202		142451		139673		136861		134039		
Romania	100-Holding Account	Istoc Alina Cristina 	57	J08/2938/13.12.2004	open	Account holder	Istoc Alina Cristina	Bd. Garii, nr.38, bl.227,sc.A,ap.24	Str. Carierei, nr 127A	500227	Brasov	Romania	57	SC Carm.Hold. SRL Brasov-Pdl Chiscadaga	RO-34-2012	2008-04-18		SC Carm.Hold. SRL Brasov-Pdl Chiscadaga	SC Carmeuse Holding SRL Brasov		Str. Principala nr1		337457	Chiscadaga	RO			30-Production of lime, or calcination of dolomite/magnesite	Claudia Ioana Bota	Str. Stefan cel Mare, nr 57, ap.2		401132	Turda	RO	0		0		163693	108340	144840	121555	144839	77256	144839	113278	144839	121666	144839	52572	92115	52610	90515	66418	88896	71016	87261		85608		83938		82248		80552		
Romania	100-Holding Account	HEIDELBERGCEMENT ROMANIA SA 	58	10640589	open	Account holder	HEIDELBERGCEMENT ROMANIA SA	Sos Bucuresti Ploiesti 1A, Bucharest Business Park		135100	Bucuresti	Romania	58	SC Carpatcement Holding SA-Sucursala Fieni	RO-40-2012	2012-01-06		SC Carpatcement Holding SA-Sucursala Fieni	SC Carpatcement Holding SA		Str. Ing. Aurel Rainu, nr 34		135100	Fieni	RO			29-Production of cement clinker	Gabriela Niculae	Bucharest Business Park 1A		013681	Bucuresti	RO	0		0		880624	785514	904131	747307	904131	742167	904131	677711	904131	631950	904130	641274	636033	477814	624986	566039	613809	500776	602515		591100		579573		567903		556192		
Romania	100-Holding Account	HEIDELBERGCEMENT ROMANIA SA 	59	10640589	open	Account holder	HEIDELBERGCEMENT ROMANIA SA	Sos Bucuresti Ploiesti 1A, Bucharest Business Park		135100	Bucuresti	Romania	59	SC Carpatcement Holding SA-Sucursala Deva	RO-42-2012	2011-12-08		SC Carpatcement Holding SA-Sucursala Deva	SC Carpatcement Holding SA		Str. Principala nr1		337457	Chiscadaga	RO			29-Production of cement clinker	Gabriela Niculae	Bucharest Busuness Park 1A		013681	Bucuresti	RO	0		0		613583	641097	717800	676027	717800	457994	717800	515316	717800	531397	717800	504079	529297	468558	520103	480322	510801	484934	501404		491903		482311		472600		462854		
Romania	100-Holding Account	HEIDELBERGCEMENT ROMANIA SA 	60	10640589	open	Account holder	HEIDELBERGCEMENT ROMANIA SA	Sos Bucuresti Ploiesti 1A, Bucharest Business Park		135100	Bucuresti	Romania	60	HEIDELBERGCEMENT ROMANIA SA-fabrica de ciment Tasc	RO-41-2012-REV-2016	2011-11-22		HEIDELBERGCEMENT ROMANIA SA-fabrica de ciment Tasc	HEIDELBERGCEMENT ROMANIA SA		Sat Tasca, Comuna Tasca, cod 617455		617455	Comuna Tasca	RO			29-Production of cement clinker	Gabriela Niculae	Bucharest Business Park 1A		013681	Bucuresti	RO	0		0		628211	709938	734653	680109	1189413	580507	1644174	553986	1644174	638982	1644173	586411	1003600	585921	986168	598126	968531	568359	950711		932699		914510		896097		877618		
Romania	100-Holding Account	SC Cars SA 	61	RO 1246411	open	Account holder	SC Cars SA	Strada Avram Iancu numarul 270	Strada Avram Iancu numarul 270	545600	Mures	Romania	61	SC Cars SA - Sectia 1- Hercules	RO-07-15-2006	2008-04-18		SC Cars SA - Sectia 1- Hercules	SC Cars SA		Strada Bradului, numarul 14		545600	Tg Mures	RO			8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	Ioana Vulcu	Strada Bradului, numarul 14		545600	Tarnaveni	RO	0		0		8712	Not Reported	8709	6702	8709	3441	8709	1919	8709	80	8708	Not Reported		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC Cars SA 	62	RO 1246411	open	Account holder	SC Cars SA	Strada Avram Iancu numarul 270	Strada Avram Iancu numarul 270	545600	Mures	Romania	62	SC Cars SA - Sectia 2- Dambau	RO-191-2013	2008-04-18		SC Cars SA - Sectia 2- Dambau	SC Cars SA		Avram Iancu, 270		545600	Tg Mures	RO			32-Manufacture of ceramics	Ioana Vulcu	Strada Bradului, numarul 14		545600	Tarnaveni	RO	0		0		10409	Not Reported	9210	7607	32868	8341	34061	10351	34060	4057	34060	3696	4950	2824	3698	0	3631	Excluded	3565		3497		3429		3360		3291		
Romania	100-Holding Account	SC CCCF SA Bucuresti 	63	RO1568522	closed	Account holder	SC CCCF SA Bucuresti	Piata Pache Protopopescu, nr 9	Str. Portului, nr 2,Giurgiu	80016	Giurgiu	Romania	63	SC CCCF SA Buc.-PdlAg.CCCF Bl.Cer.'Dunapor'	RO-03-37-2007	2008-04-18	2012-03-06	SC CCCF SA Buc.-PdlAg.CCCF Bl.Cer.'Dunapor'	SC CCCF SA Bucuresti		Str. Portului, nr 2,Giurgiu		80016	Giurgiu	RO			8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	Steluta Sorescu	Str. Portului, nr 2,Giurgiu		80016	Giurgiu	RO	0		0		2680	201	2306	2140	0	0	0	0	0		0																		
Romania	100-Holding Account	SC Celhart Donaris SA 	64	2253999	open	Account holder	SC Celhart Donaris SA	Sos. Viziru, km 10		810440	Braila	Romania	64	SC Celhart Donaris SA	RO-02-08-2007	2008-04-18		SC Celhart Donaris SA	SC Celhart Donaris SA		Str. Sos. Viziru, km 10		810440	Braila	RO			9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	Adrian Mateiu	Str. Sos. Viziru, km 10		810440	Braila	RO	0		0		63879	12959	72704	5616	72704	0	72704	0	72704	0	72704	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC ROMWELLE PM SA 	65	J/25/895/1994	open	Account holder	SC ROMWELLE PM SA	Bd. N. Iorga, nr 2	Bd. N. Iorga, nr 2	220236	Mehedinti	Romania	65	SC ROMWELLE PM SA	RO-04-03-2007	2008-04-18		SC ROMWELLE PM SA	SC ROMWELLE PM SA		Bd. N. Iorga, nr 2		220236	Drobeta Turnu Severin	RO			36-Production of paper or cardboard	Nuta Valentin	Bd. N. Iorga, nr 2		220236	Drobeta Turnu Severin	RO	0		0		58806	44712	52092	23097	52092	0	52092	0	52092	0	52091	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CEMACON SA 	66	RO677858	open	Account holder	SC CEMACON SA	Calea Dorobanților nr. 48, Silver Business Center,	Str. Fabricii, nr 1	400117	Cluj-Napoca	Romania	66	SC CEMACON SA	RO-06-16-2006	2008-04-18		SC CEMACON SA	SC CEMACON SA		Str. Fabricii, nr 1		450081	Zalau	RO			8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	DANIEL SOLOGON	Str. Fabricii, nr 1		450081	Zalau	RO	0		0		24265	21774	24818	21111	24818	10683	24818	10592	24818	2875	24817	5		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CERAM MATERIAL CONSTRUCT SRL 	67	RO13088919	open	Account holder	SC CERAM MATERIAL CONSTRUCT SRL	Str. Narciselor , nr 6	Aleea Fabricii, nr 1	925200	Ialomita	Romania	67	SC CERAM MATERIAL CONSTRUCT SRL	RO-03-36-2007	2008-04-18		SC CERAM MATERIAL CONSTRUCT SRL	SC CERAM MATERIAL CONSTRUCT SRL		Aleea Fabricii, nr 1		925200	Tandarei	RO			8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	Constantin Lupu	Aleea Fabricii, nr 1		925200	Tandarei	RO	0		0		312	297	276	Not Reported	276	Not Reported	276	Not Reported	275	Not Reported	275	Not Reported		Excluded		Excluded		Excluded											
Romania	100-Holding Account	BRIKSTON CONSTRUCTION SOLUTIONS S.A. 	68	1989343	open	Account holder	BRIKSTON CONSTRUCTION SOLUTIONS S.A.	Calea Chisinaului nr. 176	Calea Chisinaului nr. 176	700180	Iasi	Romania	68	BRIKSTON CONSTRUCTION SOLUTIONS S.A.	RO-50-2012	2008-04-18		BRIKSTON CONSTRUCTION SOLUTIONS S.A.	BRIKSTON CONSTRUCTION SOLUTIONS S.A.		Calea Chisinaului nr. 176		700180	Iasi	RO			32-Manufacture of ceramics	Elena Saramet	Calea Chisinaului nr. 176		700180	Iasi	RO	0		0		43305	24207	38318	24793	67673	23223	67672	30038	67671	30427	67671	28440	28355	24761	27862	26112	27365	25344	26861		26352		25838		25317		24796		
Romania	100-Holding Account	SC CERCON ARIESUL SA 	69	RO201462	open	Account holder	SC CERCON ARIESUL SA	Str.Ialomitei nr.1	Str.Ialomitei nr.1	405100	Cluj	Romania	69	SC CERCON ARIESUL SA	RO-06-13-2006	2008-04-18		SC CERCON ARIESUL SA	SC CERCON ARIESUL SA		Str.Ialomitei nr.1		405100	Campia Turzii	RO			8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	Roxana Gala	Str.Ialomitei nr.1		405100	Campia Turzii	RO	0		0		12952	Not Reported	11461	12639	11461	0	11460	0	11460	0	11460	Not Reported		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CET Brasov SA 	70	5798567	open	Account holder	SC CET Brasov SA	Str. Timis Triaj, nr 6	Timis Triaj, nr 6	500240	Brasov	Romania	70	SC CET Brasov SA - CET Brasov	RO-07-03-2006	2008-04-18		SC CET Brasov SA - CET Brasov	SC CET Brasov SA		Timis Triaj, nr 6		500240	Brasov	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Aurel Mocanu	Timis Triaj, nr 6		500240	Brasov	RO	0		0		394773	424271	347302	377670	347302	369763	347301	314766	347301	104340	347301	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CET Brasov SA 	71	5798567	open	Account holder	SC CET Brasov SA	Str. Timis Triaj, nr 6	Timis Triaj, nr 6	500240	Brasov	Romania	71	SC CET Brasov SA - CT Metrom	RO-07-04-2006	2008-04-18		SC CET Brasov SA - CT Metrom	SC CET Brasov SA		Carpatilor nr 60		500240	Brasov	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Aurel Mocanu	Timis Triaj, nr 6		500240	Brasov	RO	0		0		32232	34142	24507	28527	24507	18460	24506	11358	24506	0	24506	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CET ENERGOTERM RESITA SA 	72	RO14217817	open	Account holder	SC CET ENERGOTERM RESITA SA	Bd Revolutia din Decembrie, nr1	Bd Revolutia din Decembrie, nr1	320086	Resita	Romania	72	SC CET ENERGOTERM RESITA SA	RO-05-21-2007	2008-04-18		SC CET ENERGOTERM RESITA SA	SC CET ENERGOTERM RESITA SA		Bd Revolutia din Decembrie, nr1		320086	Resita	RO			1-Combustion installations with a rated thermal input exceeding 20 MW	Rodica Podina	Bd Revolutia din Decembrie, nr1		320086	Resita	RO	0		0		76456	35620	77739	37615	77739	25879	77739	25020	77739	10759	77738	0		Excluded		Excluded		Excluded											
Romania	100-Holding Account	SC CET Govora SA 	73	RO10102377	open	Account holder	SC CET Govora SA	Str. Industriilor, nr1	Str. Industriilor, nr.1	240050	Valcea	Romania	73	SC CET Govora SA	RO-122-2013	2008-04-18		SC CET Govora SA	SC CET Govora SA		Str. Industriilor, nr.1		240050	Rm Valcea	RO			20-Combustion of fuels	Ion Avram	Str. Industriilor, nr.1		240050	Rm Valcea	RO	0		0		1636678	1585185	1730238	1370284	1877476	1080914	1877476	1137513	1877476	1130641	1877476	1109237	265425443753****	1081365	231342190180****	1178473	199465158484****	1126695	169787		146149		123505		101593		80468		
Romania	100-Holding Account	S.C. CET GRIVITA S.R.L. 	74	RO 15811175	open	Account holder	S.C. CET GRIVITA S.R.L.	Calea Grivitei nr. 357, sector 1	Calea Grivitei, nr 357 sector 1	10717	Bucuresti	Romania	74	SC CET GRIVITA SRL	RO-25-2012	2008-04-18		SC CET GRIVITA SRL	SC CET GRIVITA SRL		Calea Grivitei, nr 357		10717	Bucuresti	RO			20-Combustion of fuels	Violeta Constantin	PAUNASUL CODRILOR 23 SECTOR 5 BUCURESTI		052171	Bucuresti	RO	0		0		51063	58598	101303	33386	101305	41385	101305	32071	101305	33114	101305	41823	391745924****	42458	35057	40365	31057	40880	27184		23431		19801		16288		12901		
Romania	100-Holding Account	Veolia Energie Iasi SA 	75	J22/1399/2012	open	Account holder	Veolia Energie Iasi SA	Soseaua Nationala, nr. 43, camera 19, etj. 1		700634	Iasi	Romania	75	C.E.T. Iasi I	RO-116-2013	2011-12-21		SC Dalkia Termo IASI SA CET Iasi I	Veolia Energie Iasi SA		Calea Chisinaului, nr. 25		700265	Iasi	RO			20-Combustion of fuels	Rodica Rotaru	Str. Trandafirilor, nr. 89		107084	Brazii de Sus, Com. Brazi	RO	0		0		296383	263070	258270	263584	258270	180300	258270	178203	258269	117415	258269	44975	5721920220****	33282	45045	24825	3445014443****	17271	13971		9831		8308		6834		5413		
Romania	100-Holding Account	Veolia Energie Iasi SA 	76	J22/1399/2012	open	Account holder	Veolia Energie Iasi SA	Soseaua Nationala, nr. 43, camera 19, etj. 1		700634	Iasi	Romania	76	CET Iasi II	RO-117-2013	2011-12-21		SC Dalkia Termo IASI SA CET Iasi II	Veolia Energie Iasi SA		Sos. Iasi-Ungheni, km 13		707250	Comuna Holboca	RO			20-Combustion of fuels	Rodica Rotaru	Str. Trandafirilor, nr. 89		107084	Brazii de Sus, Com. Brazi	RO	0		0		496359	347472	441177	267032	441177	281112	441177	252258	441176	245196	468181	286798	86613105368****	316092	71567	332646	5813675263****	334883	46277		36943		31219		25680		20341		
Romania	100-Holding Account	THERMOENERGY GROUP SA Bacau 	77	RO 33620670	open	Account holder	THERMOENERGY GROUP SA Bacau	Str. Chimiei nr.6	Strada Chimiei nr.6	600286	Bacau	Romania	77	EU-ETS nr.1	RO-166-2013	2008-04-18		THERMOENERGY GROUP SA Bacau-Inst.EU-ETS 1	THERMOENERGY GROUP SA Bacau	RO 1 BC_13	Strada Chimiei nr.6		600286	Bacau	RO			20-Combustion of fuels	Sergiu Marius Pavel	Strada Chimiei nr.6		600286	Bacau	RO	0		0		338064	193560	336379	185930	353827	206566	353827	212537	353827	231591	353826	204562	88826	140323	73187	55550	59251	70567	46972		39230		33153		27271		21600		
Romania	100-Holding Account	THERMOENERGY GROUP SA Bacau 	78	RO 33620670	open	Account holder	THERMOENERGY GROUP SA Bacau	Str. Chimiei nr.6	Strada Chimiei nr.6	600286	Bacau	Romania	78	EU-ETS nr.2	RO-169-2013	2008-04-18		Inst EU-ETS nr 2	THERMOENERGY GROUP SA BACAU	RO 1BC_13	Strada Chimiei nr.6		600286	Bacau	RO			20-Combustion of fuels	Sergiu Marius Pavel	Strada Chimiei nr.6		600286	Bacau	RO	0		0		12193	24056	7419	16316	7419	15912	7419	6382	7418	3552	7418	2174	3071	6644	5134	17622	9094	12566	7957		6855		5787		4756		3762		
Romania	100-Holding Account	SC CET SA Braila 	79	RO3106589	open	Account holder	SC CET SA Braila	B-dul Alexandru Ioan Cuza, Nr. 3	Soseaua Vizirului, km 10	810019	Braila	Romania	79	SC CET SA Braila	RO-119-2013	2008-04-18		SC CET SA Braila	SC CET SA Braila		Soseaua Vizirului, Km.10		810550	Braila	RO			20-Combustion of fuels	Arhire Ioan	B-dul Dorobantilor nr.13, Bloc A12, Scara 2, Ap.21		810233	Braila	RO	0		0		158548	151787	139292	92256	139291	69910	139291	58454	139291	44518	139291	25006	3812023070****	11	59239887****	0	2057	Excluded	0		0		0		0		0		
